(1, 1, 3, 4),4,[24665, 10000, 2.4665]
(1, 1, 3, 4),5,[8610, 10000, 0.861]
(1, 1, 3, 4),6,[8435, 10000, 0.8435]
(1, 1, 3, 4),7,[39655, 10000, 3.9655]
(1, 1, 3, 4),8,[126925, 10000, 12.6925]
(1, 1, 3, 4),9,[63125, 10000, 6.3125]
(1, 1, 3, 4),10,[62100, 10000, 6.21]
(1, 1, 3, 4),11,[39895, 10000, 3.9895]
(1, 1, 3, 4),12,[88390, 10000, 8.839]
(1, 1, 3, 4),13,[39180, 10000, 3.918]
(1, 1, 3, 4),14,[40870, 10000, 4.087]
(1, 1, 3, 4),15,[38815, 10000, 3.8815]
(1, 1, 3, 5),0,[0, 10000, 0.0]
(1, 1, 3, 5),1,[-123200, 10000, -12.32]
(1, 1, 3, 5),2,[-124850, 10000, -12.485]
(1, 1, 3, 5),3,[-187500, 10000, -18.75]
(1, 1, 3, 5),4,[-126700, 10000, -12.67]
(1, 1, 3, 5),5,[-187400, 10000, -18.74]
(1, 1, 3, 5),6,[-188600, 10000, -18.86]
(1, 1, 3, 5),7,[-211040, 10000, -21.104]
(1, 1, 3, 5),8,[-123900, 10000, -12.39]
(1, 1, 3, 5),9,[-188600, 10000, -18.86]
(1, 1, 3, 5),10,[-186150, 10000, -18.615]
(1, 1, 3, 5),11,[-211090, 10000, -21.109]
(1, 1, 3, 5),12,[-164450, 10000, -16.445]
(1, 1, 3, 5),13,[-211695, 10000, -21.1695]
(1, 1, 3, 5),14,[-211075, 10000, -21.1075]
(1, 1, 3, 5),15,[-210360, 10000, -21.036]
(1, 1, 3, 6),0,[0, 10000, 0.0]
(1, 1, 3, 6),1,[0, 10000, 0.0]
(1, 1, 3, 6),2,[0, 10000, 0.0]
(1, 1, 3, 6),3,[8310, 10000, 0.831]
(1, 1, 3, 6),4,[24550, 10000, 2.455]
(1, 1, 3, 6),5,[8560, 10000, 0.856]
(1, 1, 3, 6),6,[8095, 10000, 0.8095]
(1, 1, 3, 6),7,[40130, 10000, 4.013]
(1, 1, 3, 6),8,[127150, 10000, 12.715]
(1, 1, 3, 6),9,[61450, 10000, 6.145]
(1, 1, 3, 6),10,[61450, 10000, 6.145]
(1, 1, 3, 6),11,[38395, 10000, 3.8395]
(1, 1, 3, 6),12,[86515, 10000, 8.6515]
(1, 1, 3, 6),13,[39010, 10000, 3.901]
(1, 1, 3, 6),14,[40250, 10000, 4.025]
(1, 1, 3, 6),15,[39790, 10000, 3.979]
(1, 1, 4, 4),0,[0, 10000, 0.0]
(1, 1, 4, 4),1,[-24965, 10000, -2.4965]
(1, 1, 4, 4),2,[-24970, 10000, -2.497]
(1, 1, 4, 4),3,[39355, 10000, 3.9355]
(1, 1, 4, 4),4,[-25405, 10000, -2.5405]
(1, 1, 4, 4),5,[-41530, 10000, -4.153]
(1, 1, 4, 4),6,[-41370, 10000, -4.137]
(1, 1, 4, 4),7,[-10995, 10000, -1.0995]
(1, 1, 4, 4),8,[-25595, 10000, -2.5595]
(1, 1, 4, 4),9,[-41780, 10000, -4.178]
(1, 1, 4, 4),10,[-41845, 10000, -4.1845]
(1, 1, 4, 4),11,[-9500, 10000, -0.95]
(1, 1, 4, 4),12,[37475, 10000, 3.7475]
(1, 1, 4, 4),13,[-9075, 10000, -0.9075]
(1, 1, 4, 4),14,[-10125, 10000, -1.0125]
(1, 1, 4, 4),15,[-11205, 10000, -1.1205]
(1, 1, 4, 5),0,[0, 10000, 0.0]
(1, 1, 4, 5),1,[0, 10000, 0.0]
(1, 1, 4, 5),2,[0, 10000, 0.0]
(1, 1, 4, 5),3,[8300, 10000, 0.83]
(1, 1, 4, 5),4,[127275, 10000, 12.7275]
(1, 1, 4, 5),5,[60750, 10000, 6.075]
(1, 1, 4, 5),6,[61800, 10000, 6.18]
(1, 1, 4, 5),7,[40000, 10000, 4.0]
(1, 1, 4, 5),8,[25460, 10000, 2.546]
(1, 1, 4, 5),9,[8005, 10000, 0.8005]
(1, 1, 4, 5),10,[8835, 10000, 0.8835]
(1, 1, 4, 5),11,[39860, 10000, 3.986]
(1, 1, 4, 5),12,[87935, 10000, 8.7935]
(1, 1, 4, 5),13,[39330, 10000, 3.933]
(1, 1, 4, 5),14,[38655, 10000, 3.8655]
(1, 1, 4, 5),15,[40045, 10000, 4.0045]
(1, 1, 4, 6),0,[0, 10000, 0.0]
(1, 1, 4, 6),1,[0, 10000, 0.0]
(1, 1, 4, 6),2,[0, 10000, 0.0]
(1, 1, 4, 6),3,[63500, 10000, 6.35]
(1, 1, 4, 6),4,[25350, 10000, 2.535]
(1, 1, 4, 6),5,[8425, 10000, 0.8425]
(1, 1, 4, 6),6,[8090, 10000, 0.809]
(1, 1, 4, 6),7,[38825, 10000, 3.8825]
(1, 1, 4, 6),8,[24780, 10000, 2.478]
(1, 1, 4, 6),9,[8530, 10000, 0.853]
(1, 1, 4, 6),10,[8505, 10000, 0.8505]
(1, 1, 4, 6),11,[39180, 10000, 3.918]
(1, 1, 4, 6),12,[89125, 10000, 8.9125]
(1, 1, 4, 6),13,[40145, 10000, 4.0145]
(1, 1, 4, 6),14,[40405, 10000, 4.0405]
(1, 1, 4, 6),15,[39670, 10000, 3.967]
(1, 1, 5, 5),0,[0, 10000, 0.0]
(1, 1, 5, 5),1,[-125750, 10000, -12.575]
(1, 1, 5, 5),2,[-124375, 10000, -12.4375]
(1, 1, 5, 5),3,[-161265, 10000, -16.1265]
(1, 1, 5, 5),4,[-125275, 10000, -12.5275]
(1, 1, 5, 5),5,[-187025, 10000, -18.7025]
(1, 1, 5, 5),6,[-187125, 10000, -18.7125]
(1, 1, 5, 5),7,[-210755, 10000, -21.0755]
(1, 1, 5, 5),8,[-126350, 10000, -12.635]
(1, 1, 5, 5),9,[-187350, 10000, -18.735]
(1, 1, 5, 5),10,[-186100, 10000, -18.61]
(1, 1, 5, 5),11,[-209990, 10000, -20.999]
(1, 1, 5, 5),12,[-164350, 10000, -16.435]
(1, 1, 5, 5),13,[-209885, 10000, -20.9885]
(1, 1, 5, 5),14,[-211210, 10000, -21.121]
(1, 1, 5, 5),15,[-211075, 10000, -21.1075]
(1, 1, 5, 6),0,[0, 10000, 0.0]
(1, 1, 5, 6),1,[0, 10000, 0.0]
(1, 1, 5, 6),2,[0, 10000, 0.0]
(1, 1, 5, 6),3,[8425, 10000, 0.8425]
(1, 1, 5, 6),4,[25065, 10000, 2.5065]
(1, 1, 5, 6),5,[8550, 10000, 0.855]
(1, 1, 5, 6),6,[8060, 10000, 0.806]
(1, 1, 5, 6),7,[40915, 10000, 4.0915]
(1, 1, 5, 6),8,[124500, 10000, 12.45]
(1, 1, 5, 6),9,[62100, 10000, 6.21]
(1, 1, 5, 6),10,[61600, 10000, 6.16]
(1, 1, 5, 6),11,[39670, 10000, 3.967]
(1, 1, 5, 6),12,[87200, 10000, 8.72]
(1, 1, 5, 6),13,[38080, 10000, 3.808]
(1, 1, 5, 6),14,[38505, 10000, 3.8505]
(1, 1, 5, 6),15,[39630, 10000, 3.963]
(1, 1, 6, 6),0,[0, 10000, 0.0]
(1, 1, 6, 6),1,[-25350, 10000, -2.535]
(1, 1, 6, 6),2,[-24675, 10000, -2.4675]
(1, 1, 6, 6),3,[36410, 10000, 3.641]
(1, 1, 6, 6),4,[-24145, 10000, -2.4145]
(1, 1, 6, 6),5,[-41365, 10000, -4.1365]
(1, 1, 6, 6),6,[-41655, 10000, -4.1655]
(1, 1, 6, 6),7,[-11095, 10000, -1.1095]
(1, 1, 6, 6),8,[-25140, 10000, -2.514]
(1, 1, 6, 6),9,[-41930, 10000, -4.193]
(1, 1, 6, 6),10,[-41925, 10000, -4.1925]
(1, 1, 6, 6),11,[-9560, 10000, -0.956]
(1, 1, 6, 6),12,[37280, 10000, 3.728]
(1, 1, 6, 6),13,[-10090, 10000, -1.009]
(1, 1, 6, 6),14,[-10450, 10000, -1.045]
(1, 1, 6, 6),15,[-10670, 10000, -1.067]
(1, 2, 2, 2),0,[0, 10000, 0.0]
(1, 2, 2, 2),1,[100650, 10000, 10.065]
(1, 2, 2, 2),2,[-75185, 10000, -7.5185]
(1, 2, 2, 2),3,[-12100, 10000, -1.21]
(1, 2, 2, 2),4,[-75280, 10000, -7.528]
(1, 2, 2, 2),5,[-13070, 10000, -1.307]
(1, 2, 2, 2),6,[-92265, 10000, -9.2265]
(1, 2, 2, 2),7,[-60690, 10000, -6.069]
(1, 2, 2, 2),8,[-74440, 10000, -7.444]
(1, 2, 2, 2),9,[-12665, 10000, -1.2665]
(1, 2, 2, 2),10,[-91190, 10000, -9.119]
(1, 2, 2, 2),11,[-60890, 10000, -6.089]
(1, 2, 2, 2),12,[-91695, 10000, -9.1695]
(1, 2, 2, 2),13,[-60840, 10000, -6.084]
(1, 2, 2, 2),14,[-61175, 10000, -6.1175]
(1, 2, 2, 2),15,[-59915, 10000, -5.9915]
(1, 2, 2, 3),0,[0, 10000, 0.0]
(1, 2, 2, 3),1,[25185, 10000, 2.5185]
(1, 2, 2, 3),2,[0, 10000, 0.0]
(1, 2, 2, 3),3,[8295, 10000, 0.8295]
(1, 2, 2, 3),4,[0, 10000, 0.0]
(1, 2, 2, 3),5,[8725, 10000, 0.8725]
(1, 2, 2, 3),6,[62100, 10000, 6.21]
(1, 2, 2, 3),7,[39085, 10000, 3.9085]
(1, 2, 2, 3),8,[24615, 10000, 2.4615]
(1, 2, 2, 3),9,[85375, 10000, 8.5375]
(1, 2, 2, 3),10,[8185, 10000, 0.8185]
(1, 2, 2, 3),11,[39295, 10000, 3.9295]
(1, 2, 2, 3),12,[8140, 10000, 0.814]
(1, 2, 2, 3),13,[39450, 10000, 3.945]
(1, 2, 2, 3),14,[40420, 10000, 4.042]
(1, 2, 2, 3),15,[38945, 10000, 3.8945]
(1, 2, 2, 4),0,[0, 10000, 0.0]
(1, 2, 2, 4),1,[123975, 10000, 12.3975]
(1, 2, 2, 4),2,[0, 10000, 0.0]
(1, 2, 2, 4),3,[62650, 10000, 6.265]
(1, 2, 2, 4),4,[0, 10000, 0.0]
(1, 2, 2, 4),5,[61700, 10000, 6.17]
(1, 2, 2, 4),6,[8540, 10000, 0.854]
(1, 2, 2, 4),7,[39285, 10000, 3.9285]
(1, 2, 2, 4),8,[25375, 10000, 2.5375]
(1, 2, 2, 4),9,[87505, 10000, 8.7505]
(1, 2, 2, 4),10,[8575, 10000, 0.8575]
(1, 2, 2, 4),11,[41245, 10000, 4.1245]
(1, 2, 2, 4),12,[8020, 10000, 0.802]
(1, 2, 2, 4),13,[40580, 10000, 4.058]
(1, 2, 2, 4),14,[38755, 10000, 3.8755]
(1, 2, 2, 4),15,[39320, 10000, 3.932]
(1, 2, 2, 5),0,[0, 10000, 0.0]
(1, 2, 2, 5),1,[25040, 10000, 2.504]
(1, 2, 2, 5),2,[0, 10000, 0.0]
(1, 2, 2, 5),3,[7990, 10000, 0.799]
(1, 2, 2, 5),4,[0, 10000, 0.0]
(1, 2, 2, 5),5,[8745, 10000, 0.8745]
(1, 2, 2, 5),6,[61125, 10000, 6.1125]
(1, 2, 2, 5),7,[40700, 10000, 4.07]
(1, 2, 2, 5),8,[24945, 10000, 2.4945]
(1, 2, 2, 5),9,[88745, 10000, 8.8745]
(1, 2, 2, 5),10,[8180, 10000, 0.818]
(1, 2, 2, 5),11,[40070, 10000, 4.007]
(1, 2, 2, 5),12,[7725, 10000, 0.7725]
(1, 2, 2, 5),13,[38840, 10000, 3.884]
(1, 2, 2, 5),14,[38500, 10000, 3.85]
(1, 2, 2, 5),15,[40410, 10000, 4.041]
(1, 2, 2, 6),0,[0, 10000, 0.0]
(1, 2, 2, 6),1,[124600, 10000, 12.46]
(1, 2, 2, 6),2,[0, 10000, 0.0]
(1, 2, 2, 6),3,[62825, 10000, 6.2825]
(1, 2, 2, 6),4,[0, 10000, 0.0]
(1, 2, 2, 6),5,[62975, 10000, 6.2975]
(1, 2, 2, 6),6,[8140, 10000, 0.814]
(1, 2, 2, 6),7,[38875, 10000, 3.8875]
(1, 2, 2, 6),8,[24670, 10000, 2.467]
(1, 2, 2, 6),9,[88800, 10000, 8.88]
(1, 2, 2, 6),10,[8270, 10000, 0.827]
(1, 2, 2, 6),11,[40265, 10000, 4.0265]
(1, 2, 2, 6),12,[8170, 10000, 0.817]
(1, 2, 2, 6),13,[40805, 10000, 4.0805]
(1, 2, 2, 6),14,[38080, 10000, 3.808]
(1, 2, 2, 6),15,[39420, 10000, 3.942]
(1, 2, 3, 3),0,[0, 10000, 0.0]
(1, 2, 3, 3),1,[25060, 10000, 2.506]
(1, 2, 3, 3),2,[124575, 10000, 12.4575]
(1, 2, 3, 3),3,[86795, 10000, 8.6795]
(1, 2, 3, 3),4,[0, 10000, 0.0]
(1, 2, 3, 3),5,[8270, 10000, 0.827]
(1, 2, 3, 3),6,[62750, 10000, 6.275]
(1, 2, 3, 3),7,[39145, 10000, 3.9145]
(1, 2, 3, 3),8,[0, 10000, 0.0]
(1, 2, 3, 3),9,[8320, 10000, 0.832]
(1, 2, 3, 3),10,[64000, 10000, 6.4]
(1, 2, 3, 3),11,[40610, 10000, 4.061]
(1, 2, 3, 3),12,[8390, 10000, 0.839]
(1, 2, 3, 3),13,[40460, 10000, 4.046]
(1, 2, 3, 3),14,[39950, 10000, 3.995]
(1, 2, 3, 3),15,[39400, 10000, 3.94]
(1, 2, 3, 4),0,[0, 10000, 0.0]
(1, 2, 3, 4),1,[0, 10000, 0.0]
(1, 2, 3, 4),2,[0, 10000, 0.0]
(1, 2, 3, 4),3,[8335, 10000, 0.8335]
(1, 2, 3, 4),4,[0, 10000, 0.0]
(1, 2, 3, 4),5,[62650, 10000, 6.265]
(1, 2, 3, 4),6,[8290, 10000, 0.829]
(1, 2, 3, 4),7,[39955, 10000, 3.9955]
(1, 2, 3, 4),8,[0, 10000, 0.0]
(1, 2, 3, 4),9,[8295, 10000, 0.8295]
(1, 2, 3, 4),10,[63450, 10000, 6.345]
(1, 2, 3, 4),11,[40480, 10000, 4.048]
(1, 2, 3, 4),12,[8580, 10000, 0.858]
(1, 2, 3, 4),13,[40920, 10000, 4.092]
(1, 2, 3, 4),14,[39290, 10000, 3.929]
(1, 2, 3, 4),15,[37760, 10000, 3.776]
(1, 2, 3, 5),0,[0, 10000, 0.0]
(1, 2, 3, 5),1,[0, 10000, 0.0]
(1, 2, 3, 5),2,[124225, 10000, 12.4225]
(1, 2, 3, 5),3,[63650, 10000, 6.365]
(1, 2, 3, 5),4,[0, 10000, 0.0]
(1, 2, 3, 5),5,[8210, 10000, 0.821]
(1, 2, 3, 5),6,[63000, 10000, 6.3]
(1, 2, 3, 5),7,[38180, 10000, 3.818]
(1, 2, 3, 5),8,[0, 10000, 0.0]
(1, 2, 3, 5),9,[7975, 10000, 0.7975]
(1, 2, 3, 5),10,[62425, 10000, 6.2425]
(1, 2, 3, 5),11,[40235, 10000, 4.0235]
(1, 2, 3, 5),12,[8100, 10000, 0.81]
(1, 2, 3, 5),13,[38800, 10000, 3.88]
(1, 2, 3, 5),14,[38890, 10000, 3.889]
(1, 2, 3, 5),15,[40515, 10000, 4.0515]
(1, 2, 3, 6),0,[0, 10000, 0.0]
(1, 2, 3, 6),1,[0, 10000, 0.0]
(1, 2, 3, 6),2,[0, 10000, 0.0]
(1, 2, 3, 6),3,[8455, 10000, 0.8455]
(1, 2, 3, 6),4,[0, 10000, 0.0]
(1, 2, 3, 6),5,[64950, 10000, 6.495]
(1, 2, 3, 6),6,[7875, 10000, 0.7875]
(1, 2, 3, 6),7,[40335, 10000, 4.0335]
(1, 2, 3, 6),8,[0, 10000, 0.0]
(1, 2, 3, 6),9,[8240, 10000, 0.824]
(1, 2, 3, 6),10,[62225, 10000, 6.2225]
(1, 2, 3, 6),11,[40325, 10000, 4.0325]
(1, 2, 3, 6),12,[8220, 10000, 0.822]
(1, 2, 3, 6),13,[40130, 10000, 4.013]
(1, 2, 3, 6),14,[38490, 10000, 3.849]
(1, 2, 3, 6),15,[38510, 10000, 3.851]
(1, 2, 4, 4),0,[0, 10000, 0.0]
(1, 2, 4, 4),1,[124350, 10000, 12.435]
(1, 2, 4, 4),2,[24450, 10000, 2.445]
(1, 2, 4, 4),3,[88120, 10000, 8.812]
(1, 2, 4, 4),4,[0, 10000, 0.0]
(1, 2, 4, 4),5,[64200, 10000, 6.42]
(1, 2, 4, 4),6,[8355, 10000, 0.8355]
(1, 2, 4, 4),7,[39685, 10000, 3.9685]
(1, 2, 4, 4),8,[0, 10000, 0.0]
