(1, 1, 1, 1, 3),0,[0, 10000, 0.0]
(1, 1, 1, 1, 3),1,[-193010, 10000, -19.301]
(1, 1, 1, 1, 3),2,[-191880, 10000, -19.188]
(1, 1, 1, 1, 3),3,[-301465, 10000, -30.1465]
(1, 1, 1, 1, 3),4,[-191565, 10000, -19.1565]
(1, 1, 1, 1, 3),5,[-299320, 10000, -29.932]
(1, 1, 1, 1, 3),6,[-300245, 10000, -30.0245]
(1, 1, 1, 1, 3),7,[-346530, 10000, -34.653]
(1, 1, 1, 1, 3),8,[-192030, 10000, -19.203]
(1, 1, 1, 1, 3),9,[-299755, 10000, -29.9755]
(1, 1, 1, 1, 3),10,[-299070, 10000, -29.907]
(1, 1, 1, 1, 3),11,[-348450, 10000, -34.845]
(1, 1, 1, 1, 3),12,[-297145, 10000, -29.7145]
(1, 1, 1, 1, 3),13,[-347330, 10000, -34.733]
(1, 1, 1, 1, 3),14,[-348050, 10000, -34.805]
(1, 1, 1, 1, 3),15,[-346755, 10000, -34.6755]
(1, 1, 1, 1, 3),16,[0, 10000, 0.0]
(1, 1, 1, 1, 3),17,[-173415, 10000, -17.3415]
(1, 1, 1, 1, 3),18,[-173560, 10000, -17.356]
(1, 1, 1, 1, 3),19,[-293365, 10000, -29.3365]
(1, 1, 1, 1, 3),20,[-172740, 10000, -17.274]
(1, 1, 1, 1, 3),21,[-290615, 10000, -29.0615]
(1, 1, 1, 1, 3),22,[-290655, 10000, -29.0655]
(1, 1, 1, 1, 3),23,[-345865, 10000, -34.5865]
(1, 1, 1, 1, 3),24,[-173035, 10000, -17.3035]
(1, 1, 1, 1, 3),25,[-291505, 10000, -29.1505]
(1, 1, 1, 1, 3),26,[-291395, 10000, -29.1395]
(1, 1, 1, 1, 3),27,[-345835, 10000, -34.5835]
(1, 1, 1, 1, 3),28,[-293130, 10000, -29.313]
(1, 1, 1, 1, 3),29,[-348150, 10000, -34.815]
(1, 1, 1, 1, 3),30,[-345165, 10000, -34.5165]
(1, 1, 1, 1, 3),31,[-347845, 10000, -34.7845]
(1, 1, 1, 1, 4),0,[0, 10000, 0.0]
(1, 1, 1, 1, 4),1,[-217290, 10000, -21.729]
(1, 1, 1, 1, 4),2,[-215970, 10000, -21.597]
(1, 1, 1, 1, 4),3,[-325370, 10000, -32.537]
(1, 1, 1, 1, 4),4,[-218130, 10000, -21.813]
(1, 1, 1, 1, 4),5,[-327320, 10000, -32.732]
(1, 1, 1, 1, 4),6,[-324545, 10000, -32.4545]
(1, 1, 1, 1, 4),7,[-364345, 10000, -36.4345]
(1, 1, 1, 1, 4),8,[-216660, 10000, -21.666]
(1, 1, 1, 1, 4),9,[-324755, 10000, -32.4755]
(1, 1, 1, 1, 4),10,[-325685, 10000, -32.5685]
(1, 1, 1, 1, 4),11,[-363415, 10000, -36.3415]
(1, 1, 1, 1, 4),12,[-324370, 10000, -32.437]
(1, 1, 1, 1, 4),13,[-364560, 10000, -36.456]
(1, 1, 1, 1, 4),14,[-365280, 10000, -36.528]
(1, 1, 1, 1, 4),15,[-348065, 10000, -34.8065]
(1, 1, 1, 1, 4),16,[0, 10000, 0.0]
(1, 1, 1, 1, 4),17,[-173960, 10000, -17.396]
(1, 1, 1, 1, 4),18,[-170760, 10000, -17.076]
(1, 1, 1, 1, 4),19,[-291145, 10000, -29.1145]
(1, 1, 1, 1, 4),20,[-174790, 10000, -17.479]
(1, 1, 1, 1, 4),21,[-290460, 10000, -29.046]
(1, 1, 1, 1, 4),22,[-291780, 10000, -29.178]
(1, 1, 1, 1, 4),23,[-345825, 10000, -34.5825]
(1, 1, 1, 1, 4),24,[-173140, 10000, -17.314]
(1, 1, 1, 1, 4),25,[-291195, 10000, -29.1195]
(1, 1, 1, 1, 4),26,[-292725, 10000, -29.2725]
(1, 1, 1, 1, 4),27,[-345645, 10000, -34.5645]
(1, 1, 1, 1, 4),28,[-290700, 10000, -29.07]
(1, 1, 1, 1, 4),29,[-346725, 10000, -34.6725]
(1, 1, 1, 1, 4),30,[-346320, 10000, -34.632]
(1, 1, 1, 1, 4),31,[-347860, 10000, -34.786]
(1, 1, 1, 1, 5),0,[0, 10000, 0.0]
(1, 1, 1, 1, 5),1,[-191400, 10000, -19.14]
(1, 1, 1, 1, 5),2,[-192705, 10000, -19.2705]
(1, 1, 1, 1, 5),3,[-301620, 10000, -30.162]
(1, 1, 1, 1, 5),4,[-190230, 10000, -19.023]
(1, 1, 1, 1, 5),5,[-300805, 10000, -30.0805]
(1, 1, 1, 1, 5),6,[-299435, 10000, -29.9435]
(1, 1, 1, 1, 5),7,[-346855, 10000, -34.6855]
(1, 1, 1, 1, 5),8,[-192805, 10000, -19.2805]
(1, 1, 1, 1, 5),9,[-299115, 10000, -29.9115]
(1, 1, 1, 1, 5),10,[-300485, 10000, -30.0485]
(1, 1, 1, 1, 5),11,[-348135, 10000, -34.8135]
(1, 1, 1, 1, 5),12,[-299495, 10000, -29.9495]
(1, 1, 1, 1, 5),13,[-347645, 10000, -34.7645]
(1, 1, 1, 1, 5),14,[-347455, 10000, -34.7455]
(1, 1, 1, 1, 5),15,[-346135, 10000, -34.6135]
(1, 1, 1, 1, 5),16,[0, 10000, 0.0]
(1, 1, 1, 1, 5),17,[-171750, 10000, -17.175]
(1, 1, 1, 1, 5),18,[-172390, 10000, -17.239]
(1, 1, 1, 1, 5),19,[-291005, 10000, -29.1005]
(1, 1, 1, 1, 5),20,[-173500, 10000, -17.35]
(1, 1, 1, 1, 5),21,[-292540, 10000, -29.254]
(1, 1, 1, 1, 5),22,[-291315, 10000, -29.1315]
(1, 1, 1, 1, 5),23,[-347895, 10000, -34.7895]
(1, 1, 1, 1, 5),24,[-173280, 10000, -17.328]
(1, 1, 1, 1, 5),25,[-292400, 10000, -29.24]
(1, 1, 1, 1, 5),26,[-291460, 10000, -29.146]
(1, 1, 1, 1, 5),27,[-346295, 10000, -34.6295]
(1, 1, 1, 1, 5),28,[-290550, 10000, -29.055]
(1, 1, 1, 1, 5),29,[-346315, 10000, -34.6315]
(1, 1, 1, 1, 5),30,[-346230, 10000, -34.623]
(1, 1, 1, 1, 5),31,[-346690, 10000, -34.669]
(1, 1, 1, 1, 6),0,[0, 10000, 0.0]
(1, 1, 1, 1, 6),1,[-216560, 10000, -21.656]
(1, 1, 1, 1, 6),2,[-216370, 10000, -21.637]
(1, 1, 1, 1, 6),3,[-324990, 10000, -32.499]
(1, 1, 1, 1, 6),4,[-217490, 10000, -21.749]
(1, 1, 1, 1, 6),5,[-323985, 10000, -32.3985]
(1, 1, 1, 1, 6),6,[-323545, 10000, -32.3545]
(1, 1, 1, 1, 6),7,[-364505, 10000, -36.4505]
(1, 1, 1, 1, 6),8,[-217670, 10000, -21.767]
(1, 1, 1, 1, 6),9,[-326385, 10000, -32.6385]
(1, 1, 1, 1, 6),10,[-327145, 10000, -32.7145]
(1, 1, 1, 1, 6),11,[-363725, 10000, -36.3725]
(1, 1, 1, 1, 6),12,[-324350, 10000, -32.435]
(1, 1, 1, 1, 6),13,[-363540, 10000, -36.354]
(1, 1, 1, 1, 6),14,[-363815, 10000, -36.3815]
(1, 1, 1, 1, 6),15,[-346765, 10000, -34.6765]
(1, 1, 1, 1, 6),16,[0, 10000, 0.0]
(1, 1, 1, 1, 6),17,[-170180, 10000, -17.018]
(1, 1, 1, 1, 6),18,[-172085, 10000, -17.2085]
(1, 1, 1, 1, 6),19,[-290805, 10000, -29.0805]
(1, 1, 1, 1, 6),20,[-170160, 10000, -17.016]
(1, 1, 1, 1, 6),21,[-292270, 10000, -29.227]
(1, 1, 1, 1, 6),22,[-290690, 10000, -29.069]
(1, 1, 1, 1, 6),23,[-346365, 10000, -34.6365]
(1, 1, 1, 1, 6),24,[-173450, 10000, -17.345]
(1, 1, 1, 1, 6),25,[-292800, 10000, -29.28]
(1, 1, 1, 1, 6),26,[-290840, 10000, -29.084]
(1, 1, 1, 1, 6),27,[-345510, 10000, -34.551]
(1, 1, 1, 1, 6),28,[-291465, 10000, -29.1465]
(1, 1, 1, 1, 6),29,[-345575, 10000, -34.5575]
(1, 1, 1, 1, 6),30,[-345480, 10000, -34.548]
(1, 1, 1, 1, 6),31,[-346840, 10000, -34.684]
(1, 1, 1, 2, 2),0,[0, 10000, 0.0]
(1, 1, 1, 2, 2),1,[-167425, 10000, -16.7425]
(1, 1, 1, 2, 2),2,[-166975, 10000, -16.6975]
(1, 1, 1, 2, 2),3,[-225210, 10000, -22.521]
(1, 1, 1, 2, 2),4,[-165425, 10000, -16.5425]
(1, 1, 1, 2, 2),5,[-226325, 10000, -22.6325]
(1, 1, 1, 2, 2),6,[-223985, 10000, -22.3985]
(1, 1, 1, 2, 2),7,[-191340, 10000, -19.134]
(1, 1, 1, 2, 2),8,[-115110, 10000, -11.511]
(1, 1, 1, 2, 2),9,[-223680, 10000, -22.368]
(1, 1, 1, 2, 2),10,[-224130, 10000, -22.413]
(1, 1, 1, 2, 2),11,[-265785, 10000, -26.5785]
(1, 1, 1, 2, 2),12,[-224270, 10000, -22.427]
(1, 1, 1, 2, 2),13,[-263290, 10000, -26.329]
(1, 1, 1, 2, 2),14,[-262900, 10000, -26.29]
(1, 1, 1, 2, 2),15,[-247300, 10000, -24.73]
(1, 1, 1, 2, 2),16,[-117640, 10000, -11.764]
(1, 1, 1, 2, 2),17,[-225555, 10000, -22.5555]
(1, 1, 1, 2, 2),18,[-224415, 10000, -22.4415]
(1, 1, 1, 2, 2),19,[-263790, 10000, -26.379]
(1, 1, 1, 2, 2),20,[-223945, 10000, -22.3945]
(1, 1, 1, 2, 2),21,[-264925, 10000, -26.4925]
(1, 1, 1, 2, 2),22,[-264615, 10000, -26.4615]
(1, 1, 1, 2, 2),23,[-246900, 10000, -24.69]
(1, 1, 1, 2, 2),24,[-71885, 10000, -7.1885]
(1, 1, 1, 2, 2),25,[-191415, 10000, -19.1415]
(1, 1, 1, 2, 2),26,[-189855, 10000, -18.9855]
(1, 1, 1, 2, 2),27,[-246460, 10000, -24.646]
(1, 1, 1, 2, 2),28,[-191440, 10000, -19.144]
(1, 1, 1, 2, 2),29,[-247205, 10000, -24.7205]
(1, 1, 1, 2, 2),30,[-247690, 10000, -24.769]
(1, 1, 1, 2, 2),31,[-246705, 10000, -24.6705]
(1, 1, 1, 2, 3),0,[0, 10000, 0.0]
(1, 1, 1, 2, 3),1,[-66895, 10000, -6.6895]
(1, 1, 1, 2, 3),2,[-66965, 10000, -6.6965]
(1, 1, 1, 2, 3),3,[-82990, 10000, -8.299]
(1, 1, 1, 2, 3),4,[-67110, 10000, -6.711]
(1, 1, 1, 2, 3),5,[-83030, 10000, -8.303]
(1, 1, 1, 2, 3),6,[-83880, 10000, -8.388]
(1, 1, 1, 2, 3),7,[-64475, 10000, -6.4475]
(1, 1, 1, 2, 3),8,[108620, 10000, 10.862]
(1, 1, 1, 2, 3),9,[1575, 10000, 0.1575]
(1, 1, 1, 2, 3),10,[-1825, 10000, -0.1825]
(1, 1, 1, 2, 3),11,[-46515, 10000, -4.6515]
(1, 1, 1, 2, 3),12,[-1575, 10000, -0.1575]
(1, 1, 1, 2, 3),13,[-47165, 10000, -4.7165]
(1, 1, 1, 2, 3),14,[-46900, 10000, -4.69]
(1, 1, 1, 2, 3),15,[-46435, 10000, -4.6435]
(1, 1, 1, 2, 3),16,[82060, 10000, 8.206]
(1, 1, 1, 2, 3),17,[-23970, 10000, -2.397]
(1, 1, 1, 2, 3),18,[-24205, 10000, -2.4205]
(1, 1, 1, 2, 3),19,[-64495, 10000, -6.4495]
(1, 1, 1, 2, 3),20,[-25125, 10000, -2.5125]
(1, 1, 1, 2, 3),21,[-63705, 10000, -6.3705]
(1, 1, 1, 2, 3),22,[-64435, 10000, -6.4435]
(1, 1, 1, 2, 3),23,[-46965, 10000, -4.6965]
(1, 1, 1, 2, 3),24,[127840, 10000, 12.784]
(1, 1, 1, 2, 3),25,[9175, 10000, 0.9175]
(1, 1, 1, 2, 3),26,[8150, 10000, 0.815]
(1, 1, 1, 2, 3),27,[-46085, 10000, -4.6085]
(1, 1, 1, 2, 3),28,[7880, 10000, 0.788]
(1, 1, 1, 2, 3),29,[-46065, 10000, -4.6065]
(1, 1, 1, 2, 3),30,[-46490, 10000, -4.649]
(1, 1, 1, 2, 3),31,[-46935, 10000, -4.6935]
(1, 1, 1, 2, 4),0,[0, 10000, 0.0]
(1, 1, 1, 2, 4),1,[-66555, 10000, -6.6555]
(1, 1, 1, 2, 4),2,[-67150, 10000, -6.715]
(1, 1, 1, 2, 4),3,[-83435, 10000, -8.3435]
(1, 1, 1, 2, 4),4,[-66965, 10000, -6.6965]
(1, 1, 1, 2, 4),5,[-83485, 10000, -8.3485]
(1, 1, 1, 2, 4),6,[-83415, 10000, -8.3415]
(1, 1, 1, 2, 4),7,[-48335, 10000, -4.8335]
(1, 1, 1, 2, 4),8,[85590, 10000, 8.559]
(1, 1, 1, 2, 4),9,[-25435, 10000, -2.5435]
(1, 1, 1, 2, 4),10,[-24795, 10000, -2.4795]
(1, 1, 1, 2, 4),11,[-63900, 10000, -6.39]
(1, 1, 1, 2, 4),12,[-23970, 10000, -2.397]
(1, 1, 1, 2, 4),13,[-64650, 10000, -6.465]
(1, 1, 1, 2, 4),14,[-64970, 10000, -6.497]
(1, 1, 1, 2, 4),15,[-45410, 10000, -4.541]
(1, 1, 1, 2, 4),16,[83280, 10000, 8.328]
(1, 1, 1, 2, 4),17,[-25005, 10000, -2.5005]
(1, 1, 1, 2, 4),18,[-22920, 10000, -2.292]
(1, 1, 1, 2, 4),19,[-64750, 10000, -6.475]
(1, 1, 1, 2, 4),20,[-23425, 10000, -2.3425]
(1, 1, 1, 2, 4),21,[-63735, 10000, -6.3735]
(1, 1, 1, 2, 4),22,[-64080, 10000, -6.408]
(1, 1, 1, 2, 4),23,[-45700, 10000, -4.57]
(1, 1, 1, 2, 4),24,[127740, 10000, 12.774]
(1, 1, 1, 2, 4),25,[9305, 10000, 0.9305]
(1, 1, 1, 2, 4),26,[8440, 10000, 0.844]
(1, 1, 1, 2, 4),27,[-47120, 10000, -4.712]
(1, 1, 1, 2, 4),28,[9235, 10000, 0.9235]
(1, 1, 1, 2, 4),29,[-46000, 10000, -4.6]
(1, 1, 1, 2, 4),30,[-47090, 10000, -4.709]
(1, 1, 1, 2, 4),31,[-46800, 10000, -4.68]
(1, 1, 1, 2, 5),0,[0, 10000, 0.0]
(1, 1, 1, 2, 5),1,[-66430, 10000, -6.643]
(1, 1, 1, 2, 5),2,[-67145, 10000, -6.7145]
(1, 1, 1, 2, 5),3,[-83240, 10000, -8.324]
(1, 1, 1, 2, 5),4,[-66790, 10000, -6.679]
(1, 1, 1, 2, 5),5,[-83165, 10000, -8.3165]
(1, 1, 1, 2, 5),6,[-83105, 10000, -8.3105]
(1, 1, 1, 2, 5),7,[-62650, 10000, -6.265]
(1, 1, 1, 2, 5),8,[107595, 10000, 10.7595]
(1, 1, 1, 2, 5),9,[-1035, 10000, -0.1035]
(1, 1, 1, 2, 5),10,[-1390, 10000, -0.139]
(1, 1, 1, 2, 5),11,[-48760, 10000, -4.876]
(1, 1, 1, 2, 5),12,[-2300, 10000, -0.23]
(1, 1, 1, 2, 5),13,[-48730, 10000, -4.873]
(1, 1, 1, 2, 5),14,[-47560, 10000, -4.756]
(1, 1, 1, 2, 5),15,[-45655, 10000, -4.5655]
(1, 1, 1, 2, 5),16,[84070, 10000, 8.407]
(1, 1, 1, 2, 5),17,[-24800, 10000, -2.48]
(1, 1, 1, 2, 5),18,[-24360, 10000, -2.436]
(1, 1, 1, 2, 5),19,[-63835, 10000, -6.3835]
(1, 1, 1, 2, 5),20,[-23595, 10000, -2.3595]
(1, 1, 1, 2, 5),21,[-64240, 10000, -6.424]
(1, 1, 1, 2, 5),22,[-63570, 10000, -6.357]
(1, 1, 1, 2, 5),23,[-47335, 10000, -4.7335]
(1, 1, 1, 2, 5),24,[126315, 10000, 12.6315]
(1, 1, 1, 2, 5),25,[8150, 10000, 0.815]
(1, 1, 1, 2, 5),26,[10450, 10000, 1.045]
(1, 1, 1, 2, 5),27,[-46600, 10000, -4.66]
(1, 1, 1, 2, 5),28,[7940, 10000, 0.794]
(1, 1, 1, 2, 5),29,[-46935, 10000, -4.6935]
(1, 1, 1, 2, 5),30,[-45655, 10000, -4.5655]
(1, 1, 1, 2, 5),31,[-47135, 10000, -4.7135]
(1, 1, 1, 2, 6),0,[0, 10000, 0.0]
(1, 1, 1, 2, 6),1,[-66715, 10000, -6.6715]
(1, 1, 1, 2, 6),2,[-67075, 10000, -6.7075]
(1, 1, 1, 2, 6),3,[-83755, 10000, -8.3755]
(1, 1, 1, 2, 6),4,[-66690, 10000, -6.669]
(1, 1, 1, 2, 6),5,[-83055, 10000, -8.3055]
(1, 1, 1, 2, 6),6,[-83590, 10000, -8.359]
(1, 1, 1, 2, 6),7,[-47445, 10000, -4.7445]
(1, 1, 1, 2, 6),8,[84580, 10000, 8.458]
(1, 1, 1, 2, 6),9,[-24830, 10000, -2.483]
(1, 1, 1, 2, 6),10,[-24575, 10000, -2.4575]
(1, 1, 1, 2, 6),11,[-63805, 10000, -6.3805]
(1, 1, 1, 2, 6),12,[-25335, 10000, -2.5335]
(1, 1, 1, 2, 6),13,[-63685, 10000, -6.3685]
(1, 1, 1, 2, 6),14,[-63855, 10000, -6.3855]
(1, 1, 1, 2, 6),15,[-46190, 10000, -4.619]
(1, 1, 1, 2, 6),16,[81320, 10000, 8.132]
(1, 1, 1, 2, 6),17,[-26640, 10000, -2.664]
(1, 1, 1, 2, 6),18,[-25695, 10000, -2.5695]
(1, 1, 1, 2, 6),19,[-64360, 10000, -6.436]
(1, 1, 1, 2, 6),20,[-25665, 10000, -2.5665]
(1, 1, 1, 2, 6),21,[-64260, 10000, -6.426]
(1, 1, 1, 2, 6),22,[-63815, 10000, -6.3815]
(1, 1, 1, 2, 6),23,[-45745, 10000, -4.5745]
(1, 1, 1, 2, 6),24,[128200, 10000, 12.82]
(1, 1, 1, 2, 6),25,[10475, 10000, 1.0475]
(1, 1, 1, 2, 6),26,[8270, 10000, 0.827]
(1, 1, 1, 2, 6),27,[-47010, 10000, -4.701]
(1, 1, 1, 2, 6),28,[9920, 10000, 0.992]
(1, 1, 1, 2, 6),29,[-46425, 10000, -4.6425]
(1, 1, 1, 2, 6),30,[-46775, 10000, -4.6775]
(1, 1, 1, 2, 6),31,[-46655, 10000, -4.6655]
(1, 1, 1, 3, 3),0,[0, 10000, 0.0]
(1, 1, 1, 3, 3),1,[-133120, 10000, -13.312]
(1, 1, 1, 3, 3),2,[-133250, 10000, -13.325]
(1, 1, 1, 3, 3),3,[-199610, 10000, -19.961]
(1, 1, 1, 3, 3),4,[-132625, 10000, -13.2625]
(1, 1, 1, 3, 3),5,[-199980, 10000, -19.998]
(1, 1, 1, 3, 3),6,[-199720, 10000, -19.972]
(1, 1, 1, 3, 3),7,[-191280, 10000, -19.128]
(1, 1, 1, 3, 3),8,[-91135, 10000, -9.1135]
(1, 1, 1, 3, 3),9,[-201505, 10000, -20.1505]
(1, 1, 1, 3, 3),10,[-202100, 10000, -20.21]
(1, 1, 1, 3, 3),11,[-246900, 10000, -24.69]
(1, 1, 1, 3, 3),12,[-199790, 10000, -19.979]
(1, 1, 1, 3, 3),13,[-248710, 10000, -24.871]
(1, 1, 1, 3, 3),14,[-247895, 10000, -24.7895]
(1, 1, 1, 3, 3),15,[-245115, 10000, -24.5115]
(1, 1, 1, 3, 3),16,[-90800, 10000, -9.08]
(1, 1, 1, 3, 3),17,[-200115, 10000, -20.0115]
(1, 1, 1, 3, 3),18,[-201430, 10000, -20.143]
(1, 1, 1, 3, 3),19,[-246525, 10000, -24.6525]
(1, 1, 1, 3, 3),20,[-198565, 10000, -19.8565]
(1, 1, 1, 3, 3),21,[-248610, 10000, -24.861]
(1, 1, 1, 3, 3),22,[-247720, 10000, -24.772]
(1, 1, 1, 3, 3),23,[-245810, 10000, -24.581]
(1, 1, 1, 3, 3),24,[-70320, 10000, -7.032]
(1, 1, 1, 3, 3),25,[-190090, 10000, -19.009]
(1, 1, 1, 3, 3),26,[-191300, 10000, -19.13]
(1, 1, 1, 3, 3),27,[-245395, 10000, -24.5395]
(1, 1, 1, 3, 3),28,[-190550, 10000, -19.055]
(1, 1, 1, 3, 3),29,[-247105, 10000, -24.7105]
(1, 1, 1, 3, 3),30,[-245945, 10000, -24.5945]
(1, 1, 1, 3, 3),31,[-246725, 10000, -24.6725]
(1, 1, 1, 3, 4),0,[0, 10000, 0.0]
(1, 1, 1, 3, 4),1,[-66420, 10000, -6.642]
(1, 1, 1, 3, 4),2,[-66335, 10000, -6.6335]
(1, 1, 1, 3, 4),3,[-83400, 10000, -8.34]
(1, 1, 1, 3, 4),4,[-66865, 10000, -6.6865]
(1, 1, 1, 3, 4),5,[-83790, 10000, -8.379]
(1, 1, 1, 3, 4),6,[-83225, 10000, -8.3225]
(1, 1, 1, 3, 4),7,[-65065, 10000, -6.5065]
(1, 1, 1, 3, 4),8,[80390, 10000, 8.039]
(1, 1, 1, 3, 4),9,[-24600, 10000, -2.46]
(1, 1, 1, 3, 4),10,[-25020, 10000, -2.502]
(1, 1, 1, 3, 4),11,[-64475, 10000, -6.4475]
(1, 1, 1, 3, 4),12,[-25145, 10000, -2.5145]
(1, 1, 1, 3, 4),13,[-64465, 10000, -6.4465]
(1, 1, 1, 3, 4),14,[-64860, 10000, -6.486]
(1, 1, 1, 3, 4),15,[-47750, 10000, -4.775]
(1, 1, 1, 3, 4),16,[107875, 10000, 10.7875]
(1, 1, 1, 3, 4),17,[1485, 10000, 0.1485]
(1, 1, 1, 3, 4),18,[360, 10000, 0.036]
(1, 1, 1, 3, 4),19,[-47640, 10000, -4.764]
(1, 1, 1, 3, 4),20,[815, 10000, 0.0815]
(1, 1, 1, 3, 4),21,[-48565, 10000, -4.8565]
(1, 1, 1, 3, 4),22,[-45560, 10000, -4.556]
(1, 1, 1, 3, 4),23,[-45505, 10000, -4.5505]
(1, 1, 1, 3, 4),24,[129090, 10000, 12.909]
(1, 1, 1, 3, 4),25,[7965, 10000, 0.7965]
(1, 1, 1, 3, 4),26,[9610, 10000, 0.961]
(1, 1, 1, 3, 4),27,[-45970, 10000, -4.597]
(1, 1, 1, 3, 4),28,[7850, 10000, 0.785]
(1, 1, 1, 3, 4),29,[-46215, 10000, -4.6215]
(1, 1, 1, 3, 4),30,[-45470, 10000, -4.547]
(1, 1, 1, 3, 4),31,[-45895, 10000, -4.5895]
(1, 1, 1, 3, 5),0,[0, 10000, 0.0]
(1, 1, 1, 3, 5),1,[-123825, 10000, -12.3825]
(1, 1, 1, 3, 5),2,[-124325, 10000, -12.4325]
(1, 1, 1, 3, 5),3,[-186525, 10000, -18.6525]
(1, 1, 1, 3, 5),4,[-124400, 10000, -12.44]
(1, 1, 1, 3, 5),5,[-186050, 10000, -18.605]
(1, 1, 1, 3, 5),6,[-187100, 10000, -18.71]
(1, 1, 1, 3, 5),7,[-198120, 10000, -19.812]
(1, 1, 1, 3, 5),8,[-42395, 10000, -4.2395]
(1, 1, 1, 3, 5),9,[-149935, 10000, -14.9935]
(1, 1, 1, 3, 5),10,[-150505, 10000, -15.0505]
(1, 1, 1, 3, 5),11,[-197465, 10000, -19.7465]
(1, 1, 1, 3, 5),12,[-149490, 10000, -14.949]
(1, 1, 1, 3, 5),13,[-197820, 10000, -19.782]
(1, 1, 1, 3, 5),14,[-196075, 10000, -19.6075]
(1, 1, 1, 3, 5),15,[-196260, 10000, -19.626]
(1, 1, 1, 3, 5),16,[-42565, 10000, -4.2565]
